image_id,parcel_id,image_date,file_path,ndvi_mean,ndvi_sd,ndre_mean,ndre_sd,gndvi_mean,gndvi_sd,nirv_mean,nirv_sd,ndwi_mean,ndwi_sd,suggested_class_label,B02_mean,B02_sd,B03_mean,B03_sd,B04_mean,B04_sd,B05_mean,B05_sd,B08_mean,B08_sd,B8A_mean,B8A_sd,B11_mean,B11_sd,discarded,labels_found,n_labels_found,class_label_conflict,class_label,label_source_files
IMG_05287,87,2020-05-05,data/plot_87/RGB_2020-05-05.tif,0.8563,0.0155,0.6822,0.0276,0.7505,0.0215,1042.5876,129.7673,0.5421,0.0132,green,171.1875,13.4819323540804,172.0625,10.9694651951071,93.375,7.20994683290614,227.75,9.12505707744706,1215.875,134.280241783121,1095.8125,61.7977548135853,325,12.3180084970475,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_05288,88,2020-05-05,data/plot_88/RGB_2020-05-05.tif,0.4817,0.0891,0.433,0.06,0.4,0.0537,1494.2681,342.0583,0.1898,0.0219,slightly_yellow,1436.15384615385,359.084448320504,1351.69230769231,319.281324387387,1107.80769230769,315.135257896083,1233.15384615385,239.184672778813,3113.84615384615,522.781637995866,2306.88461538462,266.313502117817,1577.69230769231,237.051905221685,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_05289,89,2020-05-05,data/plot_89/RGB_2020-05-05.tif,0.9121,0.016,0.7494,0.0199,0.8101,0.0237,3079.8282,1145.7433,0.5823,0.021,green,248.261538461538,36.433276737704396,337.876923076923,94.2787601498058,146.307692307692,39.8700714340199,471.630769230769,150.519679904196,3359.87692307692,1215.06758438178,3192.43076923077,1128.90500000596,833.969230769231,276.847993560476,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_05290,90,2020-05-05,data/plot_90/RGB_2020-05-05.tif,0.9075,0.0196,0.7215,0.0205,0.8099,0.0156,5447.9312,500.3093,0.5103,0.0092,green,376.095238095238,41.6460139291923,626.380952380952,22.8220862115543,287.428571428571,44.506821307044,965.285714285714,26.6028999493342,5995.38095238095,436.175019480767,5797.57142857143,245.953973626891,1879.2380952381,78.5244578216907,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_05291,91,2020-05-05,data/plot_91/RGB_2020-05-05.tif,0.9407,0.0102,0.7724,0.0234,0.8504,0.0106,5397.1796,561.3169,0.548,0.0112,green,253.534351145038,14.3079040608403,460.603053435115,25.3933454000219,172.740458015267,16.6677199706312,729.141221374046,24.6372353288801,5732.29389312977,552.681497756546,5549.41984732824,230.959893428024,1619.07633587786,37.9996190913319,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_05292,92,2020-05-05,data/plot_92/RGB_2020-05-05.tif,0.9132,0.0072,0.727,0.008,0.817,0.0086,4939.1325,224.8741,0.491,0.0173,green,342.693333333333,14.8651354602725,543.693333333333,13.0373406894294,244.733333333333,13.7696624360804,854.133333333333,22.3711525958872,5407.26666666667,211.474957518988,5220.86666666667,241.976285041577,1779.92,43.6945045712814,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_05293,93,2020-05-05,data/plot_93/RGB_2020-05-05.tif,0.8763,0.0119,0.6311,0.0263,0.752,0.0147,3417.4951,910.4035,0.4542,0.029,green,309.346341463415,49.638616063371,543.770731707317,121.111401974329,252.312195121951,56.3180751255234,868.814634146342,196.307468869148,3891.15121951219,1010.80821941273,3642.5756097561,948.464920945917,1358.63902439024,331.725371352635,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_05294,94,2020-05-05,data/plot_94/RGB_2020-05-05.tif,0.8933,0.0754,0.7356,0.0689,0.809,0.0714,5999.0539,974.7628,0.5477,0.0466,green,490.813953488372,311.756661540127,706.354651162791,297.295607973912,380.081395348837,296.134177496332,1013.31686046512,280.877033687499,6696.79651162791,794.114226377982,6622.70930232558,405.950128815383,1939.70930232558,266.559195041776,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_05295,95,2020-05-05,data/plot_95/RGB_2020-05-05.tif,0.8045,0.0749,0.5709,0.0499,0.7102,0.0628,4581.9867,861.3753,0.3794,0.0525,green,584.798464491363,265.748159552103,948.946257197697,199.803251759948,600.913627639155,215.364322866928,1528.03550863724,128.419733933827,5651.02879078695,660.595483210964,5702.88003838772,627.799896544088,2544.47312859885,102.715632693452,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_05296,96,2020-05-05,data/plot_96/RGB_2020-05-05.tif,0.886,0.0406,0.6563,0.0374,0.7797,0.0324,2211.8708,1516.2373,0.4525,0.0794,green,175.375,118.416982354545,329.655172413793,244.492534024885,174.241379310345,149.954949696064,547.913793103448,400.116672788774,2535.56896551724,1756.91699288797,2443.81896551724,1686.7677540972,1018.33620689655,789.515139103654,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_05297,97,2020-05-05,data/plot_97/RGB_2020-05-05.tif,0.9101,0.0082,0.6827,0.0145,0.8034,0.0097,5008.0811,264.6184,0.4768,0.0109,green,281.025641025641,18.1390639511977,598.794871794872,18.383601799286,258.025641025641,17.0902976160332,1035.23076923077,15.9232725055954,5500.82051282051,249.064235193176,5251.89743589744,213.723110942984,1860.15384615385,70.9705418731264,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_05298,98,2020-05-05,data/plot_98/RGB_2020-05-05.tif,0.8676,0.0833,0.6997,0.0724,0.7899,0.0748,5707.3653,1736.5606,0.505,0.0488,green,495.437037037037,316.122053304192,745.417283950617,303.316211169056,446.096296296296,305.00540185301,1122.31111111111,322.882825204255,6517.36296296296,1678.56940477439,6206.64444444444,1520.78076189258,2017.34074074074,435.12052210494,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_05299,99,2020-05-05,data/plot_99/RGB_2020-05-05.tif,0.9098,0.0089,0.6926,0.0157,0.8086,0.0081,5209.9725,384.2436,0.5067,0.0183,green,296.010416666667,17.3081846633487,604.604166666667,31.0722262278328,268.9375,17.352053192634,1036.96875,54.5069457331098,5723.5,383.210465501094,5462.33333333333,334.320186825206,1787.6875,118.803780727792,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_05300,100,2020-05-05,data/plot_100/RGB_2020-05-05.tif,0.8557,0.0376,0.6291,0.0433,0.7601,0.0307,4740.9508,881.885,0.3468,0.0537,green,476.31935483871,60.1004268809247,740.632258064516,84.8119209762002,420.193548387097,96.1992721287766,1238.13870967742,132.259270849332,5517.73548387097,866.996862420508,5478.63548387097,589.856875964271,2658.60322580645,329.065603023808,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_05301,101,2020-05-05,data/plot_101/RGB_2020-05-05.tif,0.8443,0.031,0.6803,0.029,0.7961,0.0258,3129.2421,258.0872,0.4146,0.0345,green,251.583815028902,33.1050156638707,418.838150289017,46.8006328351229,310.976878612717,55.4957523785448,702.687861271676,56.8293623188052,3701.14450867052,207.693638806016,3608.52023121387,182.556604461478,1490.8323699422,73.2425144491851,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_05302,102,2020-05-05,data/plot_102/RGB_2020-05-05.tif,0.1836,0.085,0.1482,0.068,0.276,0.0659,435.4439,297.1555,-0.1013,0.0887,ploughed,1051.73928571429,94.7148894264142,1279.96071428571,95.9032997114558,1558.66428571429,152.757901588415,1675.69642857143,114.256850753854,2268.41428571429,238.649905872524,2296.47857142857,316.057080908207,2798.5,165.840057679629,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_05303,103,2020-05-05,data/plot_103/RGB_2020-05-05.tif,0.1335,0.0393,0.097,0.0336,0.2349,0.0293,365.0025,117.3362,-0.1559,0.0423,ploughed,1370.54606365159,108.386915069761,1697.53098827471,129.602918462354,2096.96817420435,181.474173830585,2255.99664991625,180.644162607479,2736.10217755444,147.885570991818,2681.8810720268,142.712305963612,3680.71691792295,279.718737189404,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_05304,104,2020-05-05,data/plot_104/RGB_2020-05-05.tif,0.1724,0.064,0.1289,0.0458,0.2737,0.0479,368.496,167.3539,-0.1534,0.0611,ploughed,1002.58918918919,97.3270226679064,1207.71531531532,112.661300488826,1498.42162162162,167.819555302026,1635.02882882883,145.324543674196,2115.98198198198,137.089313293084,2089.74594594595,132.946850067692,2857.56936936937,272.909150589044,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_05305,105,2020-05-05,data/plot_105/RGB_2020-05-05.tif,0.1485,0.0475,0.1154,0.0493,0.231,0.0416,345.539,165.4939,-0.1407,0.067,ploughed,1232.82978723404,161.250453469632,1424.8085106383,173.887517400865,1689.28267477204,188.63261744342,1803.20668693009,162.908847261664,2281.99392097264,274.541768934641,2291.08814589666,265.851396023396,3031.68996960486,206.437689005102,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_05306,106,2020-05-05,data/plot_106/RGB_2020-05-05.tif,0.1692,0.0349,0.1287,0.0203,0.2638,0.0254,335.7266,71.33,-0.1656,0.0297,ploughed,983.385964912281,81.6800978824884,1158.59064327485,94.0044224563317,1414.36842105263,123.910114230715,1533.3567251462,91.9853325829108,1986.01169590643,110.781288943793,1972.0701754386,111.202971762415,2755.23976608187,144.503718038685,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_05307,107,2020-05-05,data/plot_107/RGB_2020-05-05.tif,0.1351,0.0473,0.0972,0.0429,0.2371,0.0388,374.5029,168.2158,-0.1378,0.0488,ploughed,1360.99295774648,89.0440393267888,1682.04929577465,91.1103728169192,2079.65492957746,127.470667076833,2245.36971830986,121.224555518664,2729.94366197183,145.487788014851,2672.44014084507,154.9718084746,3528.72183098592,205.124947052643,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_05308,108,2020-05-05,data/plot_108/RGB_2020-05-05.tif,0.2062,0.0957,0.1602,0.0664,0.2985,0.0718,544.1282,355.9241,-0.1058,0.0916,ploughed,1176.956,145.670234891461,1370.872,135.879049453259,1675.584,220.005099758344,1838.688,151.642356461156,2545.128,229.450731462497,2587.936,259.563341821742,3205.128,307.897364007963,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_05309,109,2020-05-05,data/plot_109/RGB_2020-05-05.tif,0.1537,0.0182,0.1153,0.0245,0.2626,0.0147,362.9967,58.5713,-0.1756,0.041,ploughed,1162.81818181818,78.0479686452638,1376.07704160247,96.1721077149996,1728.07704160247,113.893009057721,1867.28043143297,98.6785290782557,2356.11402157165,156.939496295663,2339.0061633282,168.917961566355,3333.70107858243,183.870811503373,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_05310,110,2020-05-05,data/plot_110/RGB_2020-05-05.tif,0.2853,0.0636,0.2129,0.056,0.3965,0.0421,722.7951,258.2481,-0.0836,0.0811,ploughed,862.857923497268,80.6208841188436,1054.75409836066,72.0634615935664,1355.14754098361,77.1985813936677,1582.79781420765,73.1940638590798,2463.4262295082,341.588634694114,2523.74863387978,360.598650881218,2963.03825136612,165.774750066356,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_05311,111,2020-05-05,data/plot_111/RGB_2020-05-05.tif,0.8479,0.0434,0.6165,0.0358,0.7505,0.032,4163.1243,383.9293,0.3739,0.0435,green,381.362989323843,62.4142547559956,695.665480427046,68.6413701567831,400.693950177936,101.858579828591,1159.79359430605,92.3871517905136,4899.19928825623,249.668958250275,4740.6512455516,270.125723520311,2155.2846975089,107.981070169718,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_05312,112,2020-05-05,data/plot_112/RGB_2020-05-05.tif,0.3507,0.0546,0.2385,0.0381,0.4619,0.0359,1066.7875,283.2117,0.0293,0.0257,yellow,797.954545454545,109.672124633519,1108.04545454545,153.831667150109,1450.17045454545,230.619915280378,1845.88636363636,199.819426058387,3018.98863636364,432.910452217891,2988.61363636364,336.140242756529,2819.10227272727,323.830416800754,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_05313,113,2020-05-05,data/plot_113/RGB_2020-05-05.tif,0.3645,0.0676,0.2517,0.0418,0.4422,0.0429,1178.629,279.824,0.0242,0.0346,yellow,921.191919191919,102.823474327654,1243.93939393939,118.302691861469,1502.05050505051,203.018465719776,1921.59595959596,124.21565506449,3215.42424242424,173.612875175536,3146.69696969697,132.061013615882,2999.35353535354,153.648772093841,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_05314,114,2020-05-05,data/plot_114/RGB_2020-05-05.tif,0.3212,0.0636,0.2587,0.057,0.4353,0.0403,878.896,245.0434,-0.0245,0.0767,yellow,843.666666666667,73.8449656196577,1059.3137254902001,66.4801583565229,1384.49673202614,118.911130249211,1586.43790849673,103.310520052372,2701.28104575163,204.173186854881,2865.51633986928,196.878539385901,3014.64705882353,259.755286420757,FALSE,yellow,1,FALSE,yellow,image_metadata2020Honza.csv
IMG_05315,115,2020-05-05,data/plot_115/RGB_2020-05-05.tif,0.4604,0.1392,0.3111,0.0832,0.4909,0.092,1152.9651,530.8084,0.0949,0.0981,slightly_yellow,612.161812297735,184.765716072181,840.300970873786,268.074077580215,928.899676375405,382.639813552484,1298.94174757282,397.42970852594,2470.48867313916,717.384750711293,2330.47249190939,638.512280125228,1992.05825242718,740.476160755757,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_05316,116,2020-05-05,data/plot_116/RGB_2020-05-05.tif,0.7776,0.0263,0.536,0.0191,0.6932,0.0168,2654.2116,146.44,0.3081,0.0236,green,365.536585365854,32.2900417022741,617.951219512195,36.2725970229694,426.841463414634,53.1741767625526,1030.79268292683,56.3966853515254,3411.63414634146,108.312819960431,3558.89024390244,53.5158926660204,1883.18292682927,84.6169477885861,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_05317,117,2020-05-05,data/plot_117/RGB_2020-05-05.tif,0.1822,0.036,0.1253,0.0351,0.3131,0.0258,469.2143,99.5229,-0.1202,0.0526,ploughed,978.076923076923,86.2392155220008,1350.88461538462,128.879707247041,1788.74358974359,191.508558333828,2008.91025641026,203.053248546866,2578.85897435897,184.731203625093,2625.2358974359,175.432409570178,3353.00769230769,320.254208864508,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_05318,118,2020-05-05,data/plot_118/RGB_2020-05-05.tif,0.1688,0.0298,0.123,0.0387,0.3051,0.0234,477.54,90.9022,-0.085,0.0493,ploughed,1123.79207920792,113.630251734469,1509.88118811881,146.960053620612,2017.97359735974,205.934341339604,2219.02310231023,255.555548829141,2832.32673267327,228.593168316288,2842.82508250825,221.856090589595,3385.87788778878,392.169025602331,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_05319,119,2020-05-05,data/plot_119/RGB_2020-05-05.tif,0.2471,0.083,0.1763,0.0728,0.3664,0.0449,552.7443,301.2024,-0.0613,0.1086,ploughed,726.914671577655,204.850690426346,996.807857581338,202.965421794854,1295.16144874156,250.289673135928,1498.12829957029,253.442744874657,2159.24493554328,464.447766765292,2170.04972375691,428.931892221656,2461.51626764886,483.884487314081,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_05320,120,2020-05-05,data/plot_120/RGB_2020-05-05.tif,0.1825,0.0268,0.1181,0.0224,0.3131,0.0194,460.6357,91.4228,-0.1374,0.0152,ploughed,1020.3825136612,52.0746096218989,1316.14207650273,56.2381272457041,1739.6393442623,83.4354457551397,1984.24590163934,75.6409947003938,2516.14207650273,98.2689264272229,2523.1912568306,70.9982319084495,3327.69398907104,111.518166444695,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_05321,121,2020-05-05,data/plot_121/RGB_2020-05-05.tif,0.2191,0.0675,0.1498,0.0534,0.3294,0.0403,556.8725,128.8841,-0.1038,0.0783,ploughed,1016.01005025126,126.638872147877,1312.97487437186,161.440999548477,1676.89447236181,225.863492159541,1928.05025125628,231.663173044155,2587.18090452261,259.935107358667,2599.59798994975,272.733597764329,3244.59798994975,402.772699760928,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_05322,122,2020-05-05,data/plot_122/RGB_2020-05-05.tif,0.3936,0.0715,0.3016,0.0541,0.4495,0.0378,1140.894,324.0243,0.0348,0.0827,yellow,873.953125,113.267968501656,1078.6875,103.660293021033,1233.453125,137.059937032255,1521.484375,118.310593681973,2852.90625,334.829201602894,2875.1875,291.576877335679,2680.09375,264.355143443587,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_05323,123,2020-05-05,data/plot_123/RGB_2020-05-05.tif,0.2814,0.0474,0.2116,0.0627,0.2515,0.0343,636.9183,173.555,-0.0068,0.1023,ploughed,1446.98113207547,351.51909295809,1357.03773584906,324.25025723637,1275.30188679245,315.168366781072,1469.43396226415,317.423734597654,2265.16981132075,509.177229831431,1865.47169811321,601.86069189874,1828.90566037736,356.697203206075,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_05324,124,2020-05-05,data/plot_124/RGB_2020-05-05.tif,0.2211,0.0793,0.162,0.0673,0.3038,0.06,421.437,277.7703,-0.1817,0.0843,ploughed,880.983870967742,273.977884400859,976.83064516129,271.222501087352,1154.33333333333,249.10894934407,1292.89784946237,162.733159440068,1824.13978494624,423.934925876426,1819.33064516129,288.174869841574,2608.10752688172,158.341519900263,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_05325,125,2020-05-05,data/plot_125/RGB_2020-05-05.tif,0.317,0.0578,0.2243,0.0327,0.3542,0.042,878.079,237.7515,0.0803,0.0417,yellow,1258.29787234043,397.188447724977,1340.12765957447,382.009661366384,1458.87234042553,417.49795528551,1769.75531914894,444.194103802744,2786.97872340426,666.883604145373,2972.73404255319,593.63290447907,2560.77659574468,651.053045329985,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_05326,126,2020-05-05,data/plot_126/RGB_2020-05-05.tif,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_05327,127,2020-05-05,data/plot_127/RGB_2020-05-05.tif,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_05328,128,2020-05-05,data/plot_128/RGB_2020-05-05.tif,0.2488,0.0925,0.1942,0.0602,0.358,0.0628,602.352,419.6647,-0.1126,0.0675,ploughed,922.834677419355,60.441835451697,1064.04032258065,39.8363858647081,1354.35887096774,113.263139221957,1522.29435483871,29.730061674901,2283.58064516129,379.032544227257,2391.36693548387,318.346688063653,2978.77016129032,99.9678065424722,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_05329,129,2020-05-05,data/plot_129/RGB_2020-05-05.tif,0.162,0.0383,0.1183,0.0313,0.2438,0.0194,579.4254,221.2889,-0.1066,0.0569,ploughed,1860.15652173913,228.50999161195,2116.05962732919,211.937629101616,2502.46211180124,157.165359943537,2739.08819875776,205.764388330041,3489.14782608696,432.390088137174,3512.80248447205,398.888267867803,4333.2347826087,201.706718483056,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_05330,130,2020-05-05,data/plot_130/RGB_2020-05-05.tif,0.1637,0.0428,0.1243,0.0368,0.2442,0.0316,487.639,160.1242,-0.1205,0.0701,ploughed,1621.13117870722,342.006688736233,1816.77566539924,395.32761465835,2159.38022813688,501.593525351948,2332.71673003802,516.897220681389,2991.49809885932,625.70802181833,2933.05893536122,672.004687020225,3760.54372623574,923.084723444063,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_05331,131,2020-05-05,data/plot_131/RGB_2020-05-05.tif,0.1173,0.0338,0.0735,0.0332,0.1996,0.0316,351.6789,104.4343,-0.1207,0.0307,ploughed,1664.4298245614,184.16845937562601,2008.60175438597,199.751526664127,2379.56140350877,242.486179378518,2595.39035087719,228.265348309577,3004.76842105263,229.327324687046,3009.48245614035,191.733259830984,3842.86842105263,316.548046010957,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_05332,132,2020-05-05,data/plot_132/RGB_2020-05-05.tif,0.1272,0.0275,0.0925,0.0228,0.2159,0.0208,398.3548,72.8847,-0.1435,0.0352,ploughed,1729.8264957265,145.611059737945,2032.72478632479,157.819824714585,2443.20341880342,210.408282141581,2620.34017094017,221.115105948775,3147.75726495726,181.529817221447,3073.77948717949,179.391962249148,4119.84102564103,400.636345746604,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_05333,133,2020-05-05,data/plot_133/RGB_2020-05-05.tif,0.2106,0.0479,0.1521,0.0431,0.331,0.0314,389.3328,95.7098,-0.112,0.0732,ploughed,749.563157894737,50.5504223159821,926.771052631579,56.0859502344475,1205.26052631579,106.858133068551,1360.06578947368,105.475615367743,1843.76842105263,80.3033208287059,1939.16052631579,166.141758397218,2442.68684210526,257.973770426511,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_05334,134,2020-05-05,data/plot_134/RGB_2020-05-05.tif,0.3362,0.0718,0.2593,0.0644,0.43,0.0561,985.3318,421.9776,-0.0347,0.0851,yellow,964.617206982544,356.106944931125,1100.17331670823,361.578484580073,1363.84663341646,397.460535204299,1614.6421446384,467.383272587273,2815.77057356608,956.951802460249,2808.00748129676,964.765667762846,2951.02867830424,864.7631524299,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_05335,135,2020-05-05,data/plot_135/RGB_2020-05-05.tif,0.1757,0.0186,0.1255,0.0195,0.2667,0.0156,482.7914,52.3407,-0.1297,0.0283,ploughed,1220.04191616766,78.18648014,1592.58982035928,90.6484685129638,1928.94311377246,111.958453945114,2137.86826347305,123.927836084151,2749.10928143713,104.321029016853,2682.7754491018,106.145075663001,3485.30688622754,187.02946591894,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_05336,136,2020-05-05,data/plot_136/RGB_2020-05-05.tif,0.3184,0.0558,0.2421,0.038,0.4445,0.0404,464.3833,153.5723,-0.1465,0.0728,yellow,487.199095022624,28.8992953530803,546.642533936652,33.6790169488495,734.769230769231,48.1949276267851,868.796380090498,55.1458329878841,1431.68325791855,175.599516307761,1618.52941176471,244.643293749227,2157.23529411765,123.678280681369,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_05337,137,2020-05-05,data/plot_137/RGB_2020-05-05.tif,0.1216,0.0485,0.0859,0.0457,0.1964,0.0442,440.4452,236.3886,-0.0589,0.0319,ploughed,2073.21292775665,509.328873178823,2399.83650190114,613.677445827601,2810.12927756654,750.622376890784,3001.16349809886,724.814480000401,3583.26996197719,933.076033803051,3587.68821292776,844.696829921159,4049.80988593156,988.174086275992,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_05338,138,2020-05-05,data/plot_138/RGB_2020-05-05.tif,0.6364,0.0311,0.4165,0.024,0.5634,0.0235,2436.4546,129.0163,0.1912,0.0327,green,690.080168776371,65.5022824366185,1070.68565400844,82.0232043100924,852.803797468354,95.2797997426312,1578.61286919831,99.5448295851896,3829.12447257384,105.29322115181,3691.92510548523,100.584887644621,2510.01476793249,163.487848003528,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_05339,139,2020-05-05,data/plot_139/RGB_2020-05-05.tif,0.17,0.06,0.1267,0.0446,0.2671,0.0443,521.6841,238.6535,-0.1402,0.0501,ploughed,1483.20285714286,122.121747891156,1752.95,125.381119991639,2153.7,193.452463173433,2350.00714285714,153.61334588747,3030.98571428571,156.246072830271,3003.49142857143,122.038086813705,3992.85285714286,281.624278779582,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_05340,140,2020-05-05,data/plot_140/RGB_2020-05-05.tif,0.1927,0.0733,0.16,0.0662,0.2727,0.0565,330.3583,103.3135,0.0025,0.0653,ploughed,777.108108108108,90.8655245048613,994.594594594595,116.838316455657,1181.78378378378,156.221910388029,1261.94594594595,150.48180878357,1729.62162162162,94.3549301989719,1913.43243243243,119.319259072396,1923.81081081081,244.638603958056,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_05341,141,2020-05-05,data/plot_141/RGB_2020-05-05.tif,0.1888,0.0504,0.137,0.0391,0.2928,0.0364,465.5725,208.1309,-0.1425,0.0574,ploughed,1085.05821025195,102.778940068788,1316.7506516073,135.378366510829,1644.55777584709,186.632607962009,1827.81754995656,186.657700397862,2417.02953953084,317.122202471808,2404.7280625543,353.168970378055,3190.61511728931,325.533745658685,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_05342,142,2020-05-05,data/plot_142/RGB_2020-05-05.tif,0.2116,0.0696,0.1616,0.0521,0.3296,0.0464,492.7816,225.4198,-0.1255,0.0727,ploughed,929.668421052632,56.4354812840139,1142.46315789474,60.3725314263159,1476.79473684211,127.636657642971,1636.95263157895,85.7546202091645,2274.13684210526,185.198541283884,2357.02631578947,212.584286034727,3033.33684210526,218.827738321169,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_05343,143,2020-05-05,data/plot_143/RGB_2020-05-05.tif,0.1247,0.0529,0.0859,0.0366,0.2056,0.0455,249.664,145.6802,-0.1779,0.0369,ploughed,1086.09183673469,100.801269704748,1287.4387755102,121.071388947611,1521.8537414966,152.509012891885,1643.61904761905,119.715808721292,1956.86394557823,193.37110476075,1940.29931972789,148.510737363208,2779.84693877551,186.637208192966,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_05344,144,2020-05-05,data/plot_144/RGB_2020-05-05.tif,0.1716,0.0384,0.1275,0.0346,0.2922,0.0275,412.5319,120.578,-0.1681,0.053,ploughed,1052.88289601555,76.2276761966871,1310.80612244898,90.2774356249263,1693.68658892128,135.887931123102,1853.54761904762,140.905178198796,2393.12730806608,144.489096478287,2407.16132167153,157.688132487736,3389.1195335277,299.220978978646,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_05345,145,2020-05-05,data/plot_145/RGB_2020-05-05.tif,0.1139,0.0357,0.0942,0.0447,0.1905,0.0279,274.094,79.577,-0.1182,0.0269,ploughed,1415.00632911392,129.767430224029,1650.55063291139,140.221324030879,1933.20253164557,182.051849529514,2013.95569620253,218.274540647175,2421.72151898734,120.011351555328,2306.22784810127,174.668709120032,2938.99367088608,351.218542972663,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_05346,146,2020-05-05,data/plot_146/RGB_2020-05-05.tif,0.1179,0.0381,0.0855,0.0325,0.2159,0.0321,220.6172,94.941,-0.0801,0.0447,ploughed,988.588511749347,114.037830684378,1196.01932114883,133.126832550743,1462.3274151436,150.32773272445,1560.42610966057,145.953672626074,1852.64751958225,175.457611983004,1816.68511749347,202.702850816863,2126.54621409922,152.610637291269,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
